public_id,name,slug,category,facility_status,stage_of_development,is_live,is_under_construction,longitude,latitude,city,admin_region,country_code,company_id,dcbyte_url
G3V0AR,,garden-drive,Self-build,Open,"under_construction, committed",False,True,144.873979811,-37.685613224,Gladstone Park,Victoria,AU,,https://app.dcbyte.com/property/garden-drive
BgAnWG,STT Pune IDC9,stt-pune-idc9,Colocation,Open,landbanked,False,False,73.863636168,18.606658517,Khadki,Maharashtra,IN,olzgMW,https://app.dcbyte.com/property/stt-pune-idc9
w5zN0B,Bergen,leroen-datapartner-bergen,Colocation,Open,live,True,False,5.355197439,60.341327353,Bergen,Hordaland,NO,W7GakW,https://app.dcbyte.com/property/leroen-datapartner-bergen
BA79OG,HYD04,hyd04,Colocation,Open,"under_construction, live, committed, early_stage",True,True,78.144457146,17.078679667,Farrukhnagar,Telangana,IN,6WVV5W,https://app.dcbyte.com/property/hyd04
w5AV0w,Colostore,colostore,Colocation,Open,live,True,False,-86.267044235,41.667274223,South Bend,Indiana,US,Wno3vE,https://app.dcbyte.com/property/colostore
G6avNR,Docklands,docklands,Colocation,Open,committed,False,False,0.019112773,51.502942705,Poplar,England,GB,WGB8Jl,https://app.dcbyte.com/property/docklands
wVqvoG,CyrusOne Yorkville,cyrusone-yorkville,Colocation,Open,"committed, early_stage",False,False,-88.482604,41.678429,Yorkville,Illinois,US,8W1O2K,https://app.dcbyte.com/property/cyrusone-yorkville
BJgNrR,Oslo,telia-oslo,Colocation,Open,live,True,False,10.811711,59.928427,Oslo,Oslo,NO,O2awBW,https://app.dcbyte.com/property/telia-oslo
RvY5YB,MY03 Expansion,my03-expansion,Colocation,Open,"live, under_construction, committed",True,True,101.693563161,3.045804305,Kampong Baharu Balakong,Selangor,MY,J2RKZl,https://app.dcbyte.com/property/my03-expansion
Gmx4LR,The Pyramid Campus - Grand Rapids 2,switch-the-pyramid-campus-grand-rapids-2,Colocation,Open,under_construction,False,True,-85.563441018,42.852174876,Caledonia,Michigan,US,PWO912,https://app.dcbyte.com/property/switch-the-pyramid-campus-grand-rapids-2
Rp73qB,CLDC HYD01,cldc-hyd01,Colocation,Open,"live, under_construction, committed, early_stage",True,True,78.384514622,17.434763791,Kukatpalli,Telangana,IN,6lvvdl,https://app.dcbyte.com/property/cldc-hyd01
B7VvLw,Cavite 2,sttgdc-cavite-2,Colocation,Open,"under_construction, committed",False,True,120.917986826,14.265346706,Javalera,Calabarzon,PH,EXAdv2,https://app.dcbyte.com/property/sttgdc-cavite-2
wOLaoB,DataBridge Sites: Silver Spring Data Center,databridge-sites:-silver-spring-data-center,Colocation,Open,live,True,False,-76.964423146,39.059144518,Fairland,Maryland,US,WBxKp2,https://app.dcbyte.com/property/databridge-sites:-silver-spring-data-center
BgVg4w,Oslo,lumen-technologies-oslo,Colocation,Open,live,True,False,10.79972,59.926454,Oslo,Oslo,NO,V2kO62,https://app.dcbyte.com/property/lumen-technologies-oslo
Bb0NrG,Cyberjaya,infinaxis-cyberjaya-1,Colocation,Open,"live, committed",True,False,101.655216143,2.91621835,Putrajaya,Putrajaya,MY,WVoNdE,https://app.dcbyte.com/property/infinaxis-cyberjaya-1
GLoJbR,Montreal III (QC6),vantage-montreal-iii-(qc6),Colocation,Open,early_stage,False,False,-73.368397288,45.525581933,Saint-Bruno-de-Montarville,Quebec,CA,b2YA62,https://app.dcbyte.com/property/vantage-montreal-iii-(qc6)
GkYeWB,,corso-svizzera-185-enter,Self-build,Open,live,True,False,7.659379092,45.090781307,Turin,Piedmont,IT,,https://app.dcbyte.com/property/corso-svizzera-185-enter
GlPj7G,Saint Triphon Data Centre,saint-triphon-data-centre,Colocation,Open,early_stage,False,False,6.97190977,46.283441903,Ollon,Vaud,CH,WnoxmE,https://app.dcbyte.com/property/saint-triphon-data-centre
R2LQgw,CH3,ntt-global-data-centers-ch3,Colocation,Open,committed,False,False,-88.004605539,41.989651781,Itasca,Illinois,US,vWx5EJ,https://app.dcbyte.com/property/ntt-global-data-centers-ch3
R8VlVw,LCY20,lcy20,Colocation,Open,committed,False,False,-0.6211785,51.7157127,Chesham,England,GB,PloDaW,https://app.dcbyte.com/property/lcy20
gB79nG,STT Pune IDC1,stt-pune-idc1,Colocation,Open,live,True,False,73.864160214,18.603741573,Khadki,Maharashtra,IN,olzgMW,https://app.dcbyte.com/property/stt-pune-idc1
BAQ6mB,,seville,Self-build,Open,under_construction,False,True,-6.004234202,37.404930359,Camas,Andalusia,ES,,https://app.dcbyte.com/property/seville
RN9b6B,DC2,dc2-gigahost,Colocation,Open,live,True,False,10.208800318,59.172107721,Sandefjord,Vestfold,NO,W0xDeW,https://app.dcbyte.com/property/dc2-gigahost
Gn49KB,,windward-alpharetta-data-center,Self-build,Open,live,True,False,-84.215079195,34.103526443,Johns Creek,Georgia,US,,https://app.dcbyte.com/property/windward-alpharetta-data-center
GDLJpG,,amazon-web-services-lake-anna-tech-campus,Self-build,Open,committed,False,False,-77.809481579,38.048275319,Louisa,Virginia,US,,https://app.dcbyte.com/property/amazon-web-services-lake-anna-tech-campus
RjJXER,ML8x,ml8x,Colocation,Open,landbanked,False,False,9.035756631,45.476324135,Settimo Milanese,Lombardy,IT,XW5rEZ,https://app.dcbyte.com/property/ml8x
RKZZPB,HK 3,gds-hk-3,Colocation,Open,under_construction,False,True,114.106914549,22.37409754,Tsuen Wan,Tsuen Wan,HK,WVB8jW,https://app.dcbyte.com/property/gds-hk-3
wVq7xG,Jeddah203,center3-jeddah203,Colocation,Open,live,True,False,39.212124018,21.462681257,Jeddah,Makkah,SA,26N4r2,https://app.dcbyte.com/property/center3-jeddah203
BAQjxB,SBOGZM01,sbogzm01,Colocation,Open,early_stage,False,False,-74.139763215,4.755581255,Cota,Cundinamarca,CO,7Emnp2,https://app.dcbyte.com/property/sbogzm01
RpZ5qw,Vicalvaro,vicalvaro,Colocation,Open,under_construction,False,True,-3.58327469,40.403367649,Vicalvaro,Madrid,ES,dW7Vxl,https://app.dcbyte.com/property/vicalvaro
BJr7mB,Temple Green Data Campus,rowan-green-data-temple-green-data-campus,Colocation,Open,"live, early_stage",True,False,-97.298825412,31.056311517,Temple,Texas,US,W1OA42,https://app.dcbyte.com/property/rowan-green-data-temple-green-data-campus
BblNaG,Baku,baku-deltatelecom,Colocation,Open,live,True,False,49.800092658,40.40534578,Khodzhi-Gasan,Baki,AZ,lqo8rE,https://app.dcbyte.com/property/baku-deltatelecom
R8mv4G,Atlanta,vantage-atlanta,Colocation,Open,committed,False,False,-84.622385152,33.710747683,Lithia Springs,Georgia,US,b2YA62,https://app.dcbyte.com/property/vantage-atlanta
BA74AG,Data Center,cloud9-data-center,Colocation,Open,live,True,False,44.787152099,41.723273497,Tbilisi,T'bilisi,GE,WnonBE,https://app.dcbyte.com/property/cloud9-data-center
B7VEnw,Frankfurt 5,frankfurt-5,Colocation,Open,landbanked,False,False,8.471831548,50.069111528,Hattersheim,Hesse,DE,vWx5EJ,https://app.dcbyte.com/property/frankfurt-5
VwMD4G,OSL01,osl01,Colocation,Open,"early_stage, live",True,False,10.809214,59.924963,Oslo,Oslo,NO,WVZPAW,https://app.dcbyte.com/property/osl01
w5A27w,,microsoft-yqb06,Self-build,Open,under_construction,False,True,-71.26054922,46.7101459,Breakeyville,Quebec,CA,,https://app.dcbyte.com/property/microsoft-yqb06
G330YG,,bergheim-data-center,Self-build,Open,early_stage,False,False,6.591910731,50.961250526,Elsdorf,North Rhine-Westphalia,DE,,https://app.dcbyte.com/property/bergheim-data-center
GW6kNR,Data Centre Tallinn,data-centre-tallinn,Colocation,Open,live,True,False,24.693081,59.457463,Tallinn,Harju,EE,vWxMBE,https://app.dcbyte.com/property/data-centre-tallinn
BJrZeB,DataCenter LTD,datacenter-ltd,Colocation,Open,live,True,False,44.732283368,41.72286231,Tsqnet'i,,GE,2wZBmE,https://app.dcbyte.com/property/datacenter-ltd
GD90Dw,Nashik 1,nashik-1-,Colocation,Open,live,True,False,73.747005441,19.996114608,Nashik,Maharashtra,IN,q269yE,https://app.dcbyte.com/property/nashik-1-
GyYDbG,Ansan Global Cloud Centre,ansan-global-cloud-centre,Colocation,Open,"under_construction, committed",False,True,126.801306442,37.303670508,Ansan-si,Gyeonggi-do,KR,l98bq2,https://app.dcbyte.com/property/ansan-global-cloud-centre
RpqyqG,Nakhimovsky data centre,plusinfo-ru-nakhimovsky-data-centre,Colocation,Open,,False,False,37.613229367,55.817242362,Ostankinskiy,Moscow,RU,WVoZgE,https://app.dcbyte.com/property/plusinfo-ru-nakhimovsky-data-centre
RKZrzB,,verizon-atlanta-dc-2-,Self-build,Open,live,True,False,-84.290778498,34.030388736,Alpharetta,Georgia,US,,https://app.dcbyte.com/property/verizon-atlanta-dc-2-
RjP4Mw,,lisbon-2,Self-build,Open,"committed, early_stage",False,False,-9.217072852,38.73334699,Amadora,Lisbon,PT,,https://app.dcbyte.com/property/lisbon-2
weJPgB,SV18,sv18,Colocation,Open,early_stage,False,False,-121.722721196,37.328091937,East Foothills,California,US,XW5rEZ,https://app.dcbyte.com/property/sv18
B1A3xB,Kaliasem,kaliasem,Colocation,Open,live,True,False,115.218975108,-8.655497213,Denpasar,Bali,ID,q265wE,https://app.dcbyte.com/property/kaliasem
w9q0ew,,saitama,Self-build,Open,early_stage,False,False,139.341110913,35.881331488,Hanno,Saitama,JP,,https://app.dcbyte.com/property/saitama
RNnoYR,Baltimore - TierPoint Data Center,baltimore---tierpoint-data-center,Colocation,Open,live,True,False,-76.591835222,39.274661576,Baltimore,Maryland,US,Pl4XYl,https://app.dcbyte.com/property/baltimore---tierpoint-data-center
wVqzVG,,microsoft-langley,Self-build,Open,landbanked,False,False,-0.541002261,51.50668058,Colnbrook,England,GB,,https://app.dcbyte.com/property/microsoft-langley
GrV25G,1000 Coit Road,1000-coit-road,Colocation,Open,"live, early_stage",True,False,-96.764733061,33.015099132,Plano,Texas,US,WerxnE,https://app.dcbyte.com/property/1000-coit-road
weN3gB,Dammam,dammam,Colocation,Open,"live, under_construction, committed",True,True,49.876478384,25.959823892,Abqaiq,Eastern Province,SA,dW7Vxl,https://app.dcbyte.com/property/dammam
Rp7JDB,,xecunet-frederick,Self-build,Open,live,True,False,-77.418740761,39.39392466,Frederick,Maryland,US,,https://app.dcbyte.com/property/xecunet-frederick
wVqXpG,New Clark City,new-clark-city,Colocation,Open,early_stage,False,False,120.533168734,15.340556154,Calingcuan,Central Luzon,PH,2wMd6W,https://app.dcbyte.com/property/new-clark-city
GyZo1w,,yevlakh-reserve-data-center,Self-build,Open,live,True,False,47.148451829,40.598070782,Yevlakh,Yevlax City,AZ,,https://app.dcbyte.com/property/yevlakh-reserve-data-center
RpYJLG,OSL5,basefarm-osl5,Colocation,Open,"committed, live",True,False,10.942232,59.926712,Kjenn,Akershus,NO,EQZGV2,https://app.dcbyte.com/property/basefarm-osl5
GDoO4R,EC33 Johor,ec33-johor,Colocation,Open,early_stage,False,False,103.762554365,1.476818883,Johor Bahru,Johor,MY,NE8bVl,https://app.dcbyte.com/property/ec33-johor
R2L5Dw,SITEL POP 1,sitel-pop-1,Colocation,Open,live,True,False,17.095835054,48.119216914,Bratislava,Bratislavsky,SK,2axoGE,https://app.dcbyte.com/property/sitel-pop-1
GkWJ0G,FRA-05-,fra-05-,Colocation,Open,committed,False,False,8.540615672,50.080747211,Kelsterbach,Hesse,DE,dW7O0W,https://app.dcbyte.com/property/fra-05-
BELzYw,MIL I,mil-i,Colocation,Open,,False,False,9.066309563,45.506544833,Figino,Lombardy,IT,PWOP7E,https://app.dcbyte.com/property/mil-i
GnonQw,OSL3,basefarm-osl3,Colocation,Open,live,True,False,10.768325,59.94722,Oslo,Oslo,NO,EQZGV2,https://app.dcbyte.com/property/basefarm-osl3
G6oLNw,Owings Mills Data Center,owings-mills-data-center,Colocation,Open,live,True,False,-76.8117686,39.427173604,Owings Mills,Maryland,US,Pl4XYl,https://app.dcbyte.com/property/owings-mills-data-center
GmxlgR,,thane-,Self-build,Open,landbanked,False,False,72.98703273,19.217806387,Thane,Maharashtra,IN,,https://app.dcbyte.com/property/thane-
GaZKrw,Tokyo Shibuya Data Centre,kddi-telehouse-tokyo-shibuya-data-centre,Colocation,Open,live,True,False,139.692405011,35.654092154,Tokyo,Tokyo,JP,DWJQln,https://app.dcbyte.com/property/kddi-telehouse-tokyo-shibuya-data-centre
G6aObR,MAD02,mad02,Colocation,Open,"live, under_construction, committed",True,True,-3.60711944,40.670412115,San Agustin de Guadalix,Madrid,ES,OWBjW6,https://app.dcbyte.com/property/mad02
ARNAYB,OSL02,osl02,Colocation,Open,live,True,False,10.787007,59.822004,Kolbotn,Akershus,NO,WVZPAW,https://app.dcbyte.com/property/osl02
weNZLB,,lumen-1-aerojet-way,Self-build,Open,live,True,False,-115.117281842,36.236613022,North Las Vegas,Nevada,US,,https://app.dcbyte.com/property/lumen-1-aerojet-way
B1Xvyw,MEL12,mel12,Colocation,Open,early_stage,False,False,144.776836192,-37.781454869,Derrimut,Victoria,AU,7EmxWb,https://app.dcbyte.com/property/mel12
Rp7LVB,,vie01-and-vie02,Self-build,Open,"live, under_construction",True,True,16.4609368,48.1404011,Schwechat,Lower Austria,AT,,https://app.dcbyte.com/property/vie01-and-vie02
R8Jkvw,MUM3,mum3,Colocation,Open,committed,False,False,73.01157919,19.141372098,Airoli,Maharashtra,IN,XW5MYW,https://app.dcbyte.com/property/mum3
w5AK0w,,ansan-sihwa-global-idc,Self-build,,,False,False,126.7410189,37.310371786,Ansan-si,Gyeonggi-do,KR,,https://app.dcbyte.com/property/ansan-sihwa-global-idc
RpqQDG,,azin-telecom-data-processing-centre,Self-build,Open,live,True,False,49.833469472,40.380465475,Badamdar,Baki,AZ,,https://app.dcbyte.com/property/azin-telecom-data-processing-centre
GrVogG,,7340-executive-way,Self-build,Open,live,True,False,-77.406150831,39.368520892,Ballenger Creek,Maryland,US,,https://app.dcbyte.com/property/7340-executive-way
wOLkgB,,100-s-charles-street,Self-build,Open,live,True,False,-76.615489356,39.287263511,Baltimore,Maryland,US,,https://app.dcbyte.com/property/100-s-charles-street
GWpyNw,KIIE Data Centre,telkom-indonesia-kiie-data-centre,Colocation,Open,"under_construction, committed, early_stage",False,True,104.136693678,1.115407825,Singapore,,SG,q265wE,https://app.dcbyte.com/property/telkom-indonesia-kiie-data-centre
R8mevG,KUL2,vantage-data-centres-kul2,Colocation,Open,"under_construction, committed, early_stage",False,True,101.650964477,2.90307281,Putrajaya,Putrajaya,MY,b2YA62,https://app.dcbyte.com/property/vantage-data-centres-kul2
R0W8KB,Romford South,romford-south,Colocation,Open,committed,False,False,0.168540136,51.585864061,Collier Row,England,GB,b2YR4l,https://app.dcbyte.com/property/romford-south
BXZZPG,KL1,nextdc-kl1,Colocation,Open,"committed, under_construction, early_stage",False,True,101.628795197,3.094365324,Petaling Jaya,Selangor,MY,dW7p9E,https://app.dcbyte.com/property/nextdc-kl1
R4kb3B,SBOGZT01,sbogzt01,Colocation,Open,committed,False,False,-73.961943528,4.959395792,Tocancipa,Cundinamarca,CO,7Emnp2,https://app.dcbyte.com/property/sbogzt01
w9q22w,SSCLCR02,ssclcr02,Colocation,Open,committed,False,False,-71.560070843,-33.137434668,Vina del Mar,Valparaiso,CL,7Emnp2,https://app.dcbyte.com/property/ssclcr02
GrVq5G,Colombus,colombus,Colocation,Open,"live, under_construction",True,True,-85.896863183,39.182536301,Columbus,Indiana,US,EQ78pl,https://app.dcbyte.com/property/colombus
RjJWyR,,aunalytics-south-bend,Self-build,Open,live,True,False,-86.258276218,41.659911627,South Bend,Indiana,US,,https://app.dcbyte.com/property/aunalytics-south-bend
Gk3y6G,IND2,ind2,Colocation,Open,live,True,False,-86.170518243,39.760103158,Indianapolis,Indiana,US,0EQbZ2,https://app.dcbyte.com/property/ind2
RjJ58R,M4,m4,Colocation,Open,early_stage,False,False,144.910132783,-37.828525519,Yarraville,Victoria,AU,dW7p9E,https://app.dcbyte.com/property/m4
R0Zlpw,,cbts---indianapolis--in,Self-build,Open,live,True,False,-86.149087983,39.929607912,Meridian Hills,Indiana,US,,https://app.dcbyte.com/property/cbts---indianapolis--in
R2L74w,,10977-guilford-road,Self-build,Open,live,True,False,-76.7909051,39.130994218,Fort George G Mead Junction,Maryland,US,,https://app.dcbyte.com/property/10977-guilford-road
RKZV2B,,cisco-systems-rcdn9,Self-build,Open,live,True,False,-96.677526991,32.998184193,Plano,Texas,US,,https://app.dcbyte.com/property/cisco-systems-rcdn9
RNQjdB,Lusaka Datacentre,digital-parks-africa-lusaka-datacentre,Colocation,,,False,False,28.299796,-15.347933,Lusaka,Lusaka,ZM,0EQ8oW,https://app.dcbyte.com/property/digital-parks-africa-lusaka-datacentre
GneDnR,Nizhny Novgorod,dpc-technology-center-nizhny-novgorod,Colocation,Open,committed,False,False,43.811938451,56.293366769,Gorbatovka,Nizjnij Novgorod,RU,VWNmnl,https://app.dcbyte.com/property/dpc-technology-center-nizhny-novgorod
Grj1rG,,data-center-bochum,Self-build,,,False,False,7.194905,51.474362,Bochum,North Rhine-Westphalia,DE,,https://app.dcbyte.com/property/data-center-bochum
weXqzG,,tech-ru-nagatinskaya,Self-build,Open,,False,False,37.645059598,55.678231349,Kozhukhovo,Moskovskaya,RU,,https://app.dcbyte.com/property/tech-ru-nagatinskaya
woXgKB,,mitsubishi-corporation-research-institute-dcs,Self-build,Open,live,True,False,140.121200537,35.808770786,Shiroi,Chiba,JP,,https://app.dcbyte.com/property/mitsubishi-corporation-research-institute-dcs
GWZ7bR,Junadreah,center3-junadreah,Colocation,Open,"live, under_construction",True,True,46.883892454,24.830182078,Riyadh,Ar Riyad,SA,26N4r2,https://app.dcbyte.com/property/center3-junadreah
B7QO8G,Dallas - Plano,flexential-dallas-plano,Colocation,Open,live,True,False,-96.666344089,33.007567729,Plano,Texas,US,0We6rE,https://app.dcbyte.com/property/flexential-dallas-plano
RvY1aB,NVA06,nva06,Colocation,Open,"under_construction, committed",False,True,-77.565574802,39.081565786,Leesburg,Virginia,US,dW7KMW,https://app.dcbyte.com/property/nva06
RvY7gB,NY3,ny3,Colocation,Open,"live, under_construction",True,True,-74.068042258,40.775240012,Secaucus,New Jersey,US,XW5rEZ,https://app.dcbyte.com/property/ny3
GlWbYR,Selwyn Campus,selwyn-campus,Colocation,Open,early_stage,False,False,172.098495272,-43.469534736,Darfield,Canterbury,NZ,O2aJZl,https://app.dcbyte.com/property/selwyn-campus
GneWvR,,microsoft-tpe05,Self-build,Open,"under_construction, committed",False,True,121.274597351,25.054300458,Taoyuan City,Taiwan,TW,,https://app.dcbyte.com/property/microsoft-tpe05
RN9xdB,Taipei Aiguo IDC,taipei-aiguo-idc,Colocation,Open,live,True,False,121.525077754,25.032285511,Taipei,Taipei,TW,Xl9r5W,https://app.dcbyte.com/property/taipei-aiguo-idc
R8m0pG,FRA3,fra3,Colocation,Open,early_stage,False,False,8.727775873,50.197700387,Bad Vilbel,Hesse,DE,b2YA62,https://app.dcbyte.com/property/fra3
w9LNkG,,verizon-brussels-data-center,Self-build,Open,live,True,False,4.451661,50.884472,Zaventem,Flanders,BE,,https://app.dcbyte.com/property/verizon-brussels-data-center
BgAMrG,Green Data Center Frankfurt,green-data-center-frankfurt,Colocation,Open,committed,False,False,8.532782774,50.16247614,Schwalbach am Taunus,Hesse,DE,WJ97wl,https://app.dcbyte.com/property/green-data-center-frankfurt
BPbgnG,IC1 Sydney CBD Data Centre,macquarie-data-centres-ic1-sydney-cbd-data-centre,Colocation,Open,live,True,False,151.206070683,-33.880577555,Haymarket,New South Wales,AU,4EKORE,https://app.dcbyte.com/property/macquarie-data-centres-ic1-sydney-cbd-data-centre
wOQ4rR,,hsbc-hsbc-building-tseung-kwan-o,Self-build,Open,live,True,False,114.275678706,22.288467801,Sai Kung,Sai Kung,HK,,https://app.dcbyte.com/property/hsbc-hsbc-building-tseung-kwan-o
BqZN6R,,datacenter-hasselt,Self-build,Open,live,True,False,5.366932564,50.929911293,Hasselt,Flanders,BE,,https://app.dcbyte.com/property/datacenter-hasselt
GDLD5G,London VII,cyrusone-london-vii,Colocation,Open,early_stage,False,False,-0.369395269,51.504978343,Southall,England,GB,8W1O2K,https://app.dcbyte.com/property/cyrusone-london-vii
GrXKrB,Homebush,homebush,Colocation,Open,live,True,False,151.071670657,-33.849877511,Concord West,New South Wales,AU,V2kpBl,https://app.dcbyte.com/property/homebush
